features,labels
"[0.5737535953521729, 0.5473040342330933, -0.3791288137435913, 0.4441465139389038, 0.543945848941803, -0.3570394814014435, 0.6272005438804626, 0.6674554944038391, -0.375930517911911, 0.3945077657699585, 0.6625261902809143, -0.36352407932281494, 0.6730393171310425, 0.7815988659858704, -0.4553466737270355, 0.3481050729751587, 0.7778924107551575, -0.4517577290534973, 0.5491663813591003, 0.6225072741508484, -0.0023111228365451097, 0.4797022044658661, 0.6214499473571777, 0.002001779153943062, 0.5771220922470093, 0.6934299468994141, -0.2922179698944092, 0.4497866630554199, 0.6861687302589417, -0.30899330973625183]",0
"[0.5764435529708862, 0.5514048337936401, -0.3868429958820343, 0.44447216391563416, 0.5497461557388306, -0.36923959851264954, 0.6273182034492493, 0.6721115112304688, -0.36695587635040283, 0.39374762773513794, 0.6659237742424011, -0.3550383746623993, 0.672382116317749, 0.7803131937980652, -0.4470607042312622, 0.3462008833885193, 0.7790778279304504, -0.43909400701522827, 0.550044059753418, 0.6045136451721191, 3.0447310564341024e-05, 0.47869041562080383, 0.60566246509552, -0.000326592184137553, 0.5770015716552734, 0.6879490613937378, -0.28971266746520996, 0.4488811492919922, 0.6953240633010864, -0.3216354250907898]",0
"[0.5743184089660645, 0.5488792657852173, -0.4021156430244446, 0.4441930055618286, 0.549758791923523, -0.39401888847351074, 0.6268477439880371, 0.6677663326263428, -0.3947991132736206, 0.3926757872104645, 0.6650500893592834, -0.39023226499557495, 0.6728872656822205, 0.7851836085319519, -0.4851818382740021, 0.3465697765350342, 0.775219738483429, -0.4739435911178589, 0.5471282601356506, 0.6005179286003113, 0.0046864780597388744, 0.47803354263305664, 0.6046014428138733, -0.00494975782930851, 0.5782745480537415, 0.6955286264419556, -0.30194541811943054, 0.45012903213500977, 0.6930631399154663, -0.34631088376045227]",0
"[0.5753722190856934, 0.5500616431236267, -0.44998738169670105, 0.4470360279083252, 0.5463343262672424, -0.443602591753006, 0.6283201575279236, 0.6740856170654297, -0.4375819265842438, 0.3919464647769928, 0.6682162880897522, -0.44428572058677673, 0.6723775863647461, 0.7827664613723755, -0.5305790305137634, 0.3454471826553345, 0.7782208919525146, -0.5437290668487549, 0.5520386695861816, 0.5723933577537537, 0.000799320638179779, 0.4818706214427948, 0.5723824501037598, -0.0010318583808839321, 0.5779576897621155, 0.6933206915855408, -0.2890917658805847, 0.45106104016304016, 0.6963344812393188, -0.3300282955169678]",0
"[0.5731139183044434, 0.5499417185783386, -0.4780369997024536, 0.4450555443763733, 0.5452787280082703, -0.46711570024490356, 0.6249191164970398, 0.6683648228645325, -0.48231053352355957, 0.39423543214797974, 0.6601749062538147, -0.47957929968833923, 0.673237681388855, 0.7837526202201843, -0.5801931023597717, 0.3471066951751709, 0.7767994999885559, -0.5830522179603577, 0.5500337481498718, 0.5653347373008728, -0.005583217367529869, 0.4785350263118744, 0.5686737298965454, 0.005389729514718056, 0.574905276298523, 0.6867586374282837, -0.3297611176967621, 0.4501250386238098, 0.6875944137573242, -0.3651779294013977]",0
"[0.5698560476303101, 0.5453099012374878, -0.46855247020721436, 0.44290342926979065, 0.550692081451416, -0.4701460897922516, 0.6255508065223694, 0.6710678935050964, -0.48990491032600403, 0.39325064420700073, 0.6615816354751587, -0.4972585141658783, 0.6744906306266785, 0.7862087488174438, -0.5938673615455627, 0.3463968336582184, 0.7792717218399048, -0.5958930253982544, 0.5436398983001709, 0.5461902022361755, -0.0010875165462493896, 0.47287717461586, 0.5556735992431641, 0.0009124096250161529, 0.5767402648925781, 0.6834906935691833, -0.3196508288383484, 0.4497125446796417, 0.6898348927497864, -0.3522040545940399]",0
"[0.5636435747146606, 0.5295521020889282, -0.5913085341453552, 0.44839948415756226, 0.5417876839637756, -0.5472014546394348, 0.5965079069137573, 0.647172212600708, -0.671384871006012, 0.3943313956260681, 0.6543565988540649, -0.6312405467033386, 0.641201376914978, 0.7690731883049011, -0.7857012152671814, 0.34873253107070923, 0.7776130437850952, -0.7633868455886841, 0.5392247438430786, 0.5667600631713867, 0.0010517571354284883, 0.4708230197429657, 0.5707836747169495, -0.0014580519637092948, 0.542438805103302, 0.6895148158073425, -0.42960163950920105, 0.45687320828437805, 0.6814367175102234, -0.45406097173690796]",0
"[0.5111867785453796, 0.48829197883605957, -0.04521404206752777, 0.488600492477417, 0.4979541003704071, -0.044544730335474014, 0.5194393396377563, 0.5207159519195557, -0.06311788409948349, 0.49431902170181274, 0.5285801291465759, -0.06438717991113663, 0.5158342719078064, 0.5126727223396301, -0.09685765206813812, 0.505344569683075, 0.5186535716056824, -0.0998276099562645, 0.5115206837654114, 0.5323792099952698, -0.0001679750275798142, 0.49918508529663086, 0.539138674736023, 0.00014354578161146492, 0.5179101824760437, 0.5394988059997559, -0.0717446506023407, 0.5007308721542358, 0.5541625618934631, -0.07635968178510666]",0
"[0.5342323780059814, 0.5447758436203003, -0.4859065115451813, 0.47012412548065186, 0.5532352924346924, -0.4788735806941986, 0.5729620456695557, 0.6145443916320801, -0.5206363797187805, 0.4487434923648834, 0.6363120675086975, -0.5049012303352356, 0.5835991501808167, 0.7430219054222107, -0.5876447558403015, 0.3968481421470642, 0.7204805612564087, -0.5475786924362183, 0.5260578393936157, 0.55751633644104, -0.011539162136614323, 0.49145740270614624, 0.5612926483154297, 0.010757435113191605, 0.5454821586608887, 0.6666253209114075, 0.16836951673030853, 0.4570544362068176, 0.6736142635345459, 0.22651848196983337]",0
"[0.5374926328659058, 0.5460478067398071, -0.4707152843475342, 0.46698376536369324, 0.5615800023078918, -0.45962417125701904, 0.5992026925086975, 0.6178088188171387, -0.5265793204307556, 0.44498249888420105, 0.6506764888763428, -0.5021517872810364, 0.6374719142913818, 0.7308298349380493, -0.6130092740058899, 0.4010545611381531, 0.7445909380912781, -0.5713819861412048, 0.5187466144561768, 0.5317205786705017, -0.003482297994196415, 0.48337522149086, 0.5471866130828857, 0.0029524625279009342, 0.5282323956489563, 0.6060072779655457, 0.1429244726896286, 0.49439889192581177, 0.6505774855613708, 0.13513924181461334]",0
"[0.5711250305175781, 0.5506594181060791, -0.5363970398902893, 0.44387006759643555, 0.5489879846572876, -0.5403971076011658, 0.6171475648880005, 0.6601627469062805, -0.5248450040817261, 0.39497292041778564, 0.6589498519897461, -0.5559176206588745, 0.6721081733703613, 0.7823205590248108, -0.6051291823387146, 0.3445284962654114, 0.7793249487876892, -0.633370578289032, 0.5346326231956482, 0.4775967001914978, 0.003779894672334194, 0.47811731696128845, 0.4729567766189575, -0.004203316755592823, 0.5682993531227112, 0.6820333003997803, 0.05135980248451233, 0.45674070715904236, 0.6509897708892822, 0.05389115586876869]",0
"[0.5688408017158508, 0.5467530488967896, -0.45313090085983276, 0.44423627853393555, 0.5524486303329468, -0.45993536710739136, 0.6157841086387634, 0.6605144739151001, -0.4590293765068054, 0.39760446548461914, 0.6596707105636597, -0.4719450771808624, 0.6707668304443359, 0.7837392091751099, -0.5501240491867065, 0.34374773502349854, 0.7752856016159058, -0.5384106040000916, 0.5324901938438416, 0.4655817747116089, 0.00044032177538610995, 0.47387832403182983, 0.47151613235473633, -0.0008084021392278373, 0.5671606659889221, 0.6737099289894104, -0.040704820305109024, 0.4554203748703003, 0.6779809594154358, -0.03385854512453079]",0
"[0.5709353685379028, 0.5510407090187073, -0.46939817070961, 0.44433119893074036, 0.5495657324790955, -0.4980117082595825, 0.6172239184379578, 0.6619709730148315, -0.4612766206264496, 0.3935151696205139, 0.6563223600387573, -0.5092766284942627, 0.6723052859306335, 0.7831212282180786, -0.5443409085273743, 0.34374749660491943, 0.7797824144363403, -0.5635260939598083, 0.5345882773399353, 0.4670473635196686, 0.007718486711382866, 0.4784649610519409, 0.4641941487789154, -0.00815670844167471, 0.5651424527168274, 0.6719980239868164, -0.04582635685801506, 0.45615237951278687, 0.6640703082084656, -0.05238896608352661]",0
"[0.5716835260391235, 0.5531752705574036, -0.5009042024612427, 0.445285826921463, 0.5499067902565002, -0.4910181760787964, 0.6209721565246582, 0.6622576713562012, -0.48005402088165283, 0.39662933349609375, 0.6599329710006714, -0.5020801424980164, 0.6724599599838257, 0.7818433046340942, -0.545610785484314, 0.3460250496864319, 0.7777466773986816, -0.5750806927680969, 0.5316739678382874, 0.5027204155921936, 0.002513020532205701, 0.4739651083946228, 0.48555850982666016, -0.003033337416127324, 0.5721582174301147, 0.7004401087760925, 0.08575572073459625, 0.45997509360313416, 0.675593912601471, 0.09283392131328583]",0
"[0.5243061184883118, 0.5211754441261292, -0.4822327792644501, 0.490843802690506, 0.5832075476646423, -0.5596188902854919, 0.5734478235244751, 0.5714113116264343, -0.3299074172973633, 0.5026171207427979, 0.6816183924674988, -0.4147087633609772, 0.5982324481010437, 0.6401422619819641, -0.26671773195266724, 0.4806345999240875, 0.6991263628005981, -0.3488660752773285, 0.5167619585990906, 0.5320519804954529, 0.02022729627788067, 0.4914945363998413, 0.5636568665504456, -0.020774008706212044, 0.4992601275444031, 0.5727217197418213, 0.2931303381919861, 0.4651934802532196, 0.6154911518096924, 0.2697990834712982]",0
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0
"[0.5683609843254089, 0.53770512342453, -0.5929428339004517, 0.4468710720539093, 0.5439749360084534, -0.5718606114387512, 0.6232026815414429, 0.6650089025497437, -0.6593722105026245, 0.3940300941467285, 0.6601271033287048, -0.6538547277450562, 0.6705211400985718, 0.7794477343559265, -0.738456666469574, 0.34632885456085205, 0.7822455167770386, -0.7640936374664307, 0.5443899631500244, 0.5516091585159302, -0.006143876351416111, 0.4730478525161743, 0.5615918636322021, 0.006046335678547621, 0.5752420425415039, 0.67125004529953, -0.39014512300491333, 0.45413556694984436, 0.6851616501808167, -0.3967493176460266]",0
"[0.573348879814148, 0.5487158298492432, -0.4477260708808899, 0.4458009898662567, 0.5436896681785583, -0.45111945271492004, 0.6259286403656006, 0.6718219518661499, -0.45551249384880066, 0.3945010006427765, 0.6624792218208313, -0.4742959439754486, 0.6739873886108398, 0.7818372845649719, -0.5526666045188904, 0.34577614068984985, 0.7807455062866211, -0.579994261264801, 0.5525210499763489, 0.5548063516616821, -0.0010905369417741895, 0.4771612286567688, 0.5587182641029358, 0.000907023495528847, 0.5797371864318848, 0.6884491443634033, -0.2952013611793518, 0.4485994875431061, 0.6909137964248657, -0.34355321526527405]",0
"[0.5769147276878357, 0.5516176819801331, -0.43693920969963074, 0.4463686943054199, 0.545280933380127, -0.42949414253234863, 0.6261736154556274, 0.6734281778335571, -0.41237059235572815, 0.3946937024593353, 0.6669818162918091, -0.42395129799842834, 0.6714888215065002, 0.7836326956748962, -0.4897093176841736, 0.3457697331905365, 0.7802920341491699, -0.5146118402481079, 0.5522109866142273, 0.5660558938980103, 0.0019113024463877082, 0.48097914457321167, 0.5702327489852905, -0.002157186856493354, 0.5789867639541626, 0.6882897019386292, -0.27184563875198364, 0.45238035917282104, 0.6915622353553772, -0.3203451633453369]",0
"[0.5753880739212036, 0.55202317237854, -0.4281906187534332, 0.4457736015319824, 0.5453773736953735, -0.4128507971763611, 0.6249696016311646, 0.669888436794281, -0.41121068596839905, 0.3957430124282837, 0.6635873913764954, -0.39972689747810364, 0.6709239482879639, 0.7793970108032227, -0.4963099956512451, 0.3471062183380127, 0.7751631736755371, -0.48521506786346436, 0.550672709941864, 0.5877595543861389, -0.00014977033424656838, 0.4796425998210907, 0.5962983965873718, -0.0001390247925883159, 0.5813423991203308, 0.6904391050338745, -0.303219199180603, 0.44882771372795105, 0.6907614469528198, -0.3328368067741394]",0
"[0.5750412344932556, 0.5490214228630066, -0.42027321457862854, 0.44469037652015686, 0.5423974990844727, -0.40390729904174805, 0.6274040341377258, 0.6690544486045837, -0.4076407551765442, 0.39690476655960083, 0.6603913903236389, -0.4014543890953064, 0.6731500029563904, 0.7802848219871521, -0.485138863325119, 0.3485405445098877, 0.7774052619934082, -0.4867517352104187, 0.5507693886756897, 0.6090046167373657, -0.00019226687436457723, 0.47945019602775574, 0.6095271110534668, -0.0001048947378876619, 0.578449010848999, 0.6829415559768677, -0.3146606683731079, 0.4498777687549591, 0.6844370365142822, -0.3470175266265869]",0
"[0.5724270939826965, 0.5403802990913391, -0.364974707365036, 0.4444543719291687, 0.5386274456977844, -0.3364450931549072, 0.6270586252212524, 0.6666565537452698, -0.3563866913318634, 0.39553138613700867, 0.6608037948608398, -0.3377930819988251, 0.6723433136940002, 0.7798193693161011, -0.41837021708488464, 0.3482017517089844, 0.7784103751182556, -0.41584014892578125, 0.5467239022254944, 0.6463239789009094, -0.0010748895583674312, 0.480324923992157, 0.6438809633255005, 0.0008025740389712155, 0.5801441073417664, 0.689269483089447, -0.3359316289424896, 0.4462631940841675, 0.6906331181526184, -0.3610754609107971]",0
"[0.5728617310523987, 0.5389537811279297, -0.35371536016464233, 0.4453771710395813, 0.5362170338630676, -0.3215193748474121, 0.6256250739097595, 0.6660848259925842, -0.36951392889022827, 0.39412128925323486, 0.6595238447189331, -0.3451756536960602, 0.6700213551521301, 0.7770843505859375, -0.4519660174846649, 0.3483034372329712, 0.7774173021316528, -0.4455418884754181, 0.5429629683494568, 0.665172815322876, -0.006763755809515715, 0.47616904973983765, 0.6646474599838257, 0.006470956839621067, 0.5796646475791931, 0.6936720013618469, -0.3729986548423767, 0.4472925066947937, 0.685543954372406, -0.38273510336875916]",0
"[0.5720252990722656, 0.5360881090164185, -0.32501456141471863, 0.443576842546463, 0.53472900390625, -0.29828518629074097, 0.6264673471450806, 0.6645938158035278, -0.33926281332969666, 0.39544880390167236, 0.6571845412254333, -0.31831058859825134, 0.670512318611145, 0.7778913378715515, -0.41823145747184753, 0.3486042320728302, 0.7750886678695679, -0.4119774401187897, 0.5410510301589966, 0.6795576214790344, -0.005695709027349949, 0.4753306210041046, 0.6833301782608032, 0.005401158705353737, 0.5777570605278015, 0.6879206895828247, -0.3802594840526581, 0.4461038410663605, 0.6858922839164734, -0.4032493531703949]",0
"[0.5713380575180054, 0.5348963737487793, -0.3465960919857025, 0.4440481960773468, 0.5328721404075623, -0.3151983618736267, 0.6252638101577759, 0.6629438996315002, -0.3690924346446991, 0.3959434926509857, 0.6543736457824707, -0.34578806161880493, 0.6707234382629395, 0.7764719724655151, -0.4618421196937561, 0.3484750986099243, 0.7759431600570679, -0.45031556487083435, 0.5412333011627197, 0.6878136396408081, -0.008696242235600948, 0.47643840312957764, 0.6910077929496765, 0.008412887342274189, 0.5787662267684937, 0.6911861300468445, -0.41038385033607483, 0.4458563029766083, 0.6886833906173706, -0.4131596088409424]",0
"[0.5718309283256531, 0.5348398089408875, -0.2959608733654022, 0.4438595175743103, 0.5320766568183899, -0.26572731137275696, 0.6249107718467712, 0.6628663539886475, -0.3168196976184845, 0.3959004580974579, 0.655157208442688, -0.30358949303627014, 0.6702741980552673, 0.7765660285949707, -0.39651429653167725, 0.34947115182876587, 0.7723935842514038, -0.4066249132156372, 0.541947603225708, 0.6950963139533997, -0.00687835831195116, 0.4758332669734955, 0.7003785967826843, 0.006554308347404003, 0.5795326828956604, 0.6870309114456177, -0.37042054533958435, 0.44443589448928833, 0.6865949630737305, -0.38489294052124023]",0
"[0.5714297890663147, 0.5348197817802429, -0.29579105973243713, 0.4452899098396301, 0.5312367677688599, -0.2678705155849457, 0.6267686486244202, 0.6646214723587036, -0.31592807173728943, 0.3960440456867218, 0.6508915424346924, -0.30061283707618713, 0.6700839996337891, 0.7776044607162476, -0.39923804998397827, 0.3499661087989807, 0.770622193813324, -0.40218833088874817, 0.5404086709022522, 0.6951299905776978, -0.005503524094820023, 0.4750957190990448, 0.6987895369529724, 0.005191165953874588, 0.5780931711196899, 0.6881493330001831, -0.3715435862541199, 0.44538962841033936, 0.6869804263114929, -0.3968574106693268]",0
